status_num,expected_amount,location,platform,platform_type,capital,year
0,1330000.0,Кривий Ріг,Unknown,Громадський бюджет,Культурний,2017
0,1330000.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1330000.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2018
1,1330000.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
1,1330000.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1329993.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1329991.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1329905.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1329870.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1329600.0,Кривий Ріг,Unknown,Громадський бюджет,Людський,2018
0,1329572.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1329569.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1329531.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2018
0,1329491.0,Кривий Ріг,Unknown,Громадський бюджет,Людський,2017
0,1329400.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1329250.0,Одеса,Unknown,Громадський бюджет,Людський,2020
0,1329050.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1329050.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1329050.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1329000.0,Чернігів,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1328698.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1328698.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2018
0,1328500.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1328100.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2018
0,1326934.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
1,1326700.0,Одеса,Unknown,Громадський бюджет,Культурний,2018
1,1326105.0,Кривий Ріг,Unknown,Громадський бюджет,Людський,2018
0,1324487.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1324295.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1323778.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,1323065.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1322945.0,Київ,Unknown,Громадський бюджет,Людський,2017
0,1322329.0,Тернопіль,Unknown,Громадський бюджет,Культурний,2020
0,1321708.0,Кривий Ріг,Unknown,Громадський бюджет,Людський,2017
1,1320975.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1320000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
1,1320000.0,Івано-Франківськ,Unknown,Громадський бюджет,Інфраструктурний,2020
0,1319880.0,Львів,Unknown,Громадський бюджет,Інфраструктурний,2016
1,1319170.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1318000.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2019
0,1316000.0,Чернігів,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1315750.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1314600.0,Херсон,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1312690.0,Кривий Ріг,Unknown,Громадський бюджет,Культурний,2017
0,1310661.0,Дніпро,Unknown,Громадський бюджет,Інфраструктурний,2021
0,1307695.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2020
1,1307580.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2018
0,1305000.0,Харків,Unknown,Громадський бюджет,Людський,2019
0,1303296.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1303088.0,Київ,Unknown,Громадський бюджет,Людський,2019
0,1302336.0,Дніпро,Unknown,Громадський бюджет,Інфраструктурний,2021
1,1301483.0,Дніпро,Unknown,Громадський бюджет,Інфраструктурний,2021
0,1300538.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2019
1,1300000.0,Одеса,Unknown,Громадський бюджет,Культурний,2018
0,1300000.0,Рівне,Unknown,Громадський бюджет,Інфраструктурний,2018
1,1300000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2021
0,1300000.0,Рівне,Unknown,Громадський бюджет,Інфраструктурний,2018
0,1300000.0,Київ,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1300000.0,Одеса,Unknown,Громадський бюджет,Інфраструктурний,2017
0,1299920.0,Харків,Unknown,Громадський бюджет,Культурний,2019
1,1299815.0,Кривий Ріг,Unknown,Громадський бюджет,Інфраструктурний,2017
1,1299468.0,Рівне,Unknown,Громадський бюджет,Інфраструктурний,2018
0,1298635.0,Київ,Unknown,Громадський бюджет,Соціальний,2017
